글번호,노동지청명,사업장명,공사장명,인정일
2450,천안,에어리퀴드솔루션즈코리아유한회사(천안공장),,2018-11-01
2451,천안,(주)송원기술,,2018-11-01
2452,천안,(주)잎이피지,,2018-11-01
2453,천안,보쉬자동차서비스(천안4공단북부점),,2018-11-01
2454,천안,(주)세한,,2018-11-01
2455,천안,（주）제이엠텍,,2018-11-01
2456,천안,주식회사석우,,2018-11-01
2457,천안,신라화성상사,,2018-11-01
2458,천안,주식회사에이치테크,,2018-11-01
2459,천안,"유알브이씨주식회사(URVCCo.,Ltd)",,2018-11-01
2460,천안,(주)나라켐,,2018-11-01
2461,전주,주식회사디엔유,,2018-11-01
2462,양산,한양철강주식회사제3공장,,2018-11-01
2463,양산,동보산업,,2018-11-01
2464,양산,(주)KT,(주)KT 김해지점,2018-11-01
2465,양산,(주)골프큐앤아이,,2018-11-01
2466,양산,(주)KT,(주)케이티 양산지사,2018-11-01
2467,양산,세영메탈(주),,2018-11-01
2468,천안,(주)신세계푸드,천안이마트,2018-11-01
2469,서울청,(주)에스텍시스템-경비,호텔신라(서울)-에스텍시스템,2018-11-01
2470,천안,삼원중공업(주)-당진1,,2018-11-01
2471,서울청,(주)광명이엔지,호텔신라,2018-11-01
2472,양산,（주）동양워너,,2018-11-01
2473,전주,효자1차롯데입주자대표회의,,2018-11-01
2474,양산,뉴스텐,,2018-11-01
2475,양산,(주)상우정밀,,2018-11-01
2476,양산,(주)우진에스피엠,,2018-11-01
2477,천안,(주)세한이엔씨/삼성전자(아산온양),,2018-11-01
2478,서울청,(주)한국에스웨이-건물관리,신라호텔,2018-11-01
2479,천안,예일산업(주),,2018-11-01
2480,양산,태봉산업,,2018-11-01
2481,양산,혁준공업,,2018-11-01
2482,양산,분성중학교(직장),,2018-11-01
2483,서울서부,(주)지수아이앤씨,CNS상암,2018-11-01
2484,양산,(주)케이와이텍,,2018-11-01
2485,서울청,삼성물산(주),삼성에버랜드(주)호텔신라,2018-11-01
2486,여수,주택관리공단(주),주택관리공단(주)여수소호관리소,2018-11-01
2487,양산,(주)부일인쇄,,2018-11-01
2488,천안,(주)동해이엔지,,2018-11-01
2489,양산,(주)웅상기전,,2018-11-01
2490,서울청,(주)삼구아이앤씨-건물등종합관리,신라호텔,2018-11-01
2491,양산,(주)삼창창호시스템,,2018-11-01
2492,양산,주식회사유진지오메트,,2018-11-01
2493,양산,(주)대경테크,,2018-11-01
2494,천안,소울기계,,2018-11-01
2495,서울청,(주)스타벅스커피코리아,순화동더샵,2018-11-01
2496,여수,다니엘어린이집,,2018-11-01
2497,양산,삼영기술주식회사,,2018-11-01
2498,천안,(주)에이스로보테크,,2018-11-01
2499,서울청,신우산업관리(주),신우산업관리(주)롯데면세점사업장,2018-11-01
2500,서울북부,(주)성일빌딩매니지먼트,,2018-11-01
2501,전주,(유)전북주택관리연구소-전북혁신우미린2단지,,2018-11-01
2502,양산,(주)비비테크노,,2018-11-01
2503,서울청,(주)정우이엔에스,(주)호텔신라,2018-11-01
2504,양산,금강산업,,2018-11-01
2505,양산,(주)서우정밀,,2018-11-01
2506,양산,금강정밀,,2018-11-01
2507,천안,주식회사하나스틸,,2018-11-01
2508,양산,(주)동아풍력,,2018-11-01
2509,양산,우리산업,,2018-11-01
2510,양산,주식회사동산밸브,,2018-11-01
2511,천안,민선,,2018-11-01
2512,원주,(주)폴리원,,2018-11-02
2513,강원,주식회사리투,,2018-11-02
2514,원주,한국수자원공사횡성원주권관리단,,2018-11-02
2515,강원,(주)유켄씨인터텍,이마트춘천점,2018-11-02
2516,경기,라성산업(주),,2018-11-03
2517,경기,케이제이전자（주）,,2018-11-03
2518,경기,붐텍（BoomTech）,,2018-11-03
2519,경기,비에스산업주식회사,,2018-11-03
2520,경기,주식회사피엔에프,,2018-11-03
2521,울산,대명기업,,2018-11-04
2522,울산,대정,,2018-11-04
2523,울산,태경Tech,,2018-11-04
2524,천안,(주)에스엠테크,,2018-11-04
2525,천안,대협철강(주),,2018-11-04
2526,천안,씨엠테크,,2018-11-04
2527,천안,주식회사디엠피엠씨,,2018-11-04
2528,울산,삼오중기,,2018-11-04
2529,울산,(주)보생산업,,2018-11-04
2530,울산,덕원디케이(주),,2018-11-04
2531,천안,(주)그린파워-코닝정밀소재,,2018-11-04
2532,천안,케이알하이텍,,2018-11-04
2533,서울청,이지치과기공소,,2018-11-05
2534,서울서부,(주)더새론환경,,2018-11-05
2535,성남,(주)세한전동,,2018-11-05
2536,서울북부,시립강북노인종합복지관,,2018-11-05
2537,서울청,(주)한국면세서비스시스템,(주)호텔롯데 롯데면세점,2018-11-05
2538,인천북부,(주)엔엑스오,,2018-11-06
2539,군산,(유한)남양목재,,2018-11-06
2540,군산,에이엔티코리아주식회사,,2018-11-06
2541,군산,르노삼성자동차지정정비센타군산정비,,2018-11-06
2542,군산,(주)제이산업-두산인프라코어,,2018-11-06
2543,익산,유한회사신성정밀,,2018-11-06
2544,군산,(주)대창,,2018-11-06
2545,인천북부,(주)이디비젼,,2018-11-06
2546,인천북부,이노솔루션,,2018-11-06
2547,인천북부,주식회사민테크,,2018-11-06
2548,인천북부,노바쎄미（주）(주),,2018-11-06
2549,중부청,삼화제분(주),,2018-11-06
2550,중부청,진흥포장(주),,2018-11-06
2551,인천북부,（주）하르,,2018-11-06
2552,인천북부,동우실린더,,2018-11-06
2553,중부청,신한금속(주),,2018-11-06
2554,안산,혜성하이테크(주),,2018-11-06
2555,안산,대명금속,,2018-11-06
2556,안양,평촌현대서비스주식회사,,2018-11-06
2557,안산,에스티엘(주),,2018-11-06
2558,안산,（주）샤인테크놀러지,,2018-11-06
2559,안산,에코디바이스코리아(주),,2018-11-06
2560,안양,성우전자주식회사,,2018-11-06
2561,안양,(주)동양광명엘리베이터,,2018-11-06
2562,안양,（주）위너에코텍,,2018-11-06
2563,안산,주식회사신동아켐텍,,2018-11-06
2564,중부청,(주)한진항동주유소,,2018-11-06
2565,중부청,(주)한진인천신흥동지점,,2018-11-06
2566,인천북부,(주)엠지에스(한국지엠부평공장),,2018-11-06
2567,대구청,동우씨엠(주)사월화성파크드림1단지,,2018-11-06
2568,익산,유한회사한일냉동설비,,2018-11-06
2569,인천북부,한국수자원공사아라뱃길관리단,,2018-11-06
2570,안양,(주)멀티미디어링크,,2018-11-06
2571,중부청,신화비엠씨주식회사-소래휴먼시아3단지관리사무소,,2018-11-06
2572,인천북부,다이식품주식회사,,2018-11-06
2573,안양,(주)아이피엘씨,롯데백화점 평촌점,2018-11-06
2574,익산,(유)대성케이블,,2018-11-06
2575,안양,골든데어리(GoldenDairy),,2018-11-06
2576,중부청,신동아8차아파트관리사무소,,2018-11-06
2577,중부청,(주)한진인천터미널주유소,,2018-11-06
2578,중부청,주식회사다바로,,2018-11-06
2579,인천북부,인강실업주식회사,,2018-11-06
2580,중부청,남촌풍림1차아파트관리사무소,,2018-11-06
2581,안산,(주)대진피앤씨,,2018-11-06
2582,안산,주식회사윤밸브기술,,2018-11-06
2583,인천북부,주식회사에스엠코퍼레이션,,2018-11-06
2584,대구청,대구환경공단동부사업소,,2018-11-06
2585,인천북부,（주）티오에스,롯데마트 청라점,2018-11-06
2586,안산,원시점오토카서비스,,2018-11-06
2587,안양,서강전기공업,,2018-11-06
2588,인천북부,에이비엠(주)계산한미삼오아파트,,2018-11-06
2589,인천북부,세진정공,,2018-11-06
2590,인천북부,(주)한진부평택배센터,,2018-11-06
2591,인천북부,영다이케스팅(주),,2018-11-06
2592,안양,(주)거성지엠에스,롯데백화점 평촌점,2018-11-06
2593,인천북부,경흥테크,,2018-11-06
2594,중부청,아산종합관리(주)-논현휴먼시아동산마을입주자대표회의,,2018-11-06
2595,중부청,주식회사우신,,2018-11-06
2596,안산,(주)신강개발,,2018-11-06
2597,군산,주식회사알파스폴리텍,,2018-11-06
2598,안양,（주）에이드테크,,2018-11-06
2599,중부청,태원물산(주),,2018-11-06
2600,강릉,유한회사마츄피푸드,,2018-11-07
2601,강릉,에이모터스주식회사,,2018-11-07
2602,강릉,대륜벨트,,2018-11-07
2603,강릉,영동공업사,,2018-11-07
2604,강릉,(주)승산강릉지점/라카이샌드파인,,2018-11-07
2605,대구서부,주식회사　정진텍스타일,,2018-11-07
2606,대구서부,맑은세상Trade,,2018-11-07
2607,대구서부,대원산업,,2018-11-07
2608,대구서부,휴비스테크주식회사,,2018-11-07
2609,대구서부,다우엔지니어링,,2018-11-07
2610,대구서부,창성M．R,,2018-11-07
2611,대구서부,(주)세화이앤씨,,2018-11-07
2612,대구서부,농업회사법인주식회사거인식품,,2018-11-07
2613,대구서부,(주)일광,,2018-11-07
2614,대구서부,(주)지동텍스타일,,2018-11-07
2615,강릉,(주)현대그린푸드,기아차강릉AS,2018-11-07
2616,강릉,(주)티에스케이워터,태영엔텍(강릉하수처리장),2018-11-07
2617,진주,성화산업(주),,2018-11-08
2618,부산북부,(주)신흥플랜지,,2018-11-08
2619,부산북부,뉴텍용광,,2018-11-08
2620,부산청,코리아에코마린(주),본사,2018-11-08
2621,부산북부,(주)현대계전,,2018-11-08
2622,부산청,신아정보통신,,2018-11-08
2623,부산청,(주)신화금속제2공장,,2018-11-08
2624,부산청,독도수산,,2018-11-08
2625,부산동부,세광폴리,,2018-11-08
2626,부산북부,(주)한인테크-(주)부성공업내,,2018-11-08
2627,부산북부,성조기계,,2018-11-08
2628,부산북부,（주）엘엔케이머시닝,,2018-11-08
2629,부산북부,서우금속,,2018-11-08
2630,부산북부,한국적재함,,2018-11-08
2631,부산북부,엔케이(NK)남성,,2018-11-08
2632,부산청,기성열처리,,2018-11-08
2633,부산북부,(주)씨엠텍,,2018-11-08
2634,부산북부,그린푸드텍,,2018-11-08
2635,부산북부,화성금속공업(주),,2018-11-08
2636,부산북부,주식회사태광플랜텍,,2018-11-08
2637,부산청,(주)신화금속,,2018-11-08
2638,부산북부,서은테크,,2018-11-08
2639,부산청,주식회사현진인터내셔널,,2018-11-08
2640,부산청,(주)제이디텍,,2018-11-08
2641,부산청,태웅기술,,2018-11-08
2642,부산청,주식회사성진기업,,2018-11-08
2643,창원,이드원(주),,2018-11-08
2644,창원,(주)티피앤씨,,2018-11-08
2645,구미,예일산업(주),,2018-11-08
2646,구미,예일산업,,2018-11-08
2647,구미,(주)신흥,,2018-11-08
2648,안동,(주)대동산업,,2018-11-08
2649,구미,협심실업,,2018-11-08
2650,구미,(주)풀무원푸드앤컬처,이씨엠디_효성구미,2018-11-08
2651,구미,경인실업,,2018-11-08
2652,안동,안동영명학교부설영가재활원,,2018-11-08
2653,구미,영진산업(주),,2018-11-08
2654,구미,(주)쌍용자동차구미정비사업소,,2018-11-08
2655,구미,주식회사지석엔지니어링,,2018-11-08
2656,영주,우성산업(주),,2018-11-08
2657,창원,동마산업주식회사,,2018-11-08
2658,창원,흥인이엔지주식회사,,2018-11-08
2659,창원,주식회사엠에스이엔지,,2018-11-08
2660,창원,(주)씨알씨,,2018-11-08
2661,창원,칠서피앤에스,,2018-11-08
2662,창원,(주)희성화학,,2018-11-08
2663,구미,TECHONENG(테크온엔지니어링),,2018-11-08
2664,부산북부,주식회사디케이인더스트리얼,,2018-11-08
2665,부산동부,부산환경공단집단에너지사업소,,2018-11-08
2666,구미,(주)케이엠이엔지,,2018-11-08
2667,창원,(주)신세계푸드,두산메카텍 BG창원 1공장,2018-11-08
2668,부산북부,코리아에코마린(주),신항,2018-11-08
2669,구미,(주)무룡구미공장,,2018-11-08
2670,창원,GS팩킹,,2018-11-08
2671,창원,(주)고려철강,,2018-11-08
2672,영주,(주)KT,(주)케이티 안동지사 영주지점,2018-11-08
2673,부산북부,(주)신세계푸드,신세계푸드-사상이마트점,2018-11-08
2674,부산청,(주)에스텍베스트(경비업),대한제강(주),2018-11-08
2675,부산청,동원홈푸드-(구)삼조쎌텍,대한제강,2018-11-08
2676,창원,(주)신세계푸드,제트에프삭스코리아,2018-11-08
2677,부산동부,한화호텔앤드리조트(주),한화호텔앤드리조트 해운대백병원점,2018-11-08
2678,부산동부,(주)신세계푸드,베키아에누보 센텀시티점,2018-11-08
2679,부산청,(주)신세계푸드,신세계마트서면점,2018-11-08
2680,창원,(주)제이에스마린,,2018-11-08
2681,부산동부,(주)신세계푸드,밀크앤허니 금정점,2018-11-08
2682,부산청,(주)신세계푸드,오스템,2018-11-08
2683,광주청,(주)명신메디칼,,2018-11-09
2684,양산,(주)신영산업,,2018-11-10
2685,양산,주식회사　동은,,2018-11-10
2686,양산,삼덕기업,,2018-11-10
2687,양산,(주)정우카프링,,2018-11-10
2688,양산,YLMS,,2018-11-10
2689,양산,진성산업,,2018-11-10
2690,양산,미래이엔지,,2018-11-10
2691,양산,(주)카길애그리퓨리나김해,,2018-11-10
2692,양산,기득산업(주),,2018-11-10
2693,양산,금덕산업,,2018-11-10
2694,강릉,(주)국제산업철강,,2018-11-11
2695,부천,GS케미칼,,2018-11-12
2696,부천,희망테크프론,,2018-11-12
2697,부천,(주)희망테크프론,,2018-11-12
2698,부천,(주)삼성케미칼,,2018-11-12
2699,여수,(주)코렘,,2018-11-12
2700,여수,(주)효석,,2018-11-12
2701,청주,주식회사조은펌프,,2018-11-13
2702,충주,주식회사에이테크,,2018-11-13
2703,청주,(주)천지화학,,2018-11-13
2704,청주,마그넥스(주),,2018-11-13
2705,청주,(주)미래화학,,2018-11-13
2706,목포,(주)유영기업,,2018-11-13
2707,목포,차니카,,2018-11-13
2708,목포,농업회사법인솔트힐(주),,2018-11-13
2709,울산,정진기업,,2018-11-13
2710,울산,해인기업,,2018-11-13
2711,부천,(주)석영엔터프라이즈,,2018-11-13
2712,부천,(주)미즘산업,,2018-11-13
2713,부천,용남전자,,2018-11-13
2714,부천,이오세라믹황토,,2018-11-13
2715,부천,세종테크,,2018-11-13
2716,부천,화남식품산업,,2018-11-13
2717,부천,삼화정공,,2018-11-13
2718,부천,(주)법고창신,,2018-11-13
2719,부천,주식회사서연,,2018-11-13
2720,부천,케이디엠티(주),,2018-11-13
2721,부천,주식회사미래시스코,,2018-11-13
2722,부천,(주)남부기공,,2018-11-13
2723,부천,주식회사우성하이텍,,2018-11-13
2724,부천,주식회사대통,,2018-11-13
2725,울산,병창기업(주),,2018-11-13
2726,강원,쌍용자동차춘천정비사업소（주）,,2018-11-13
2727,강원,유진기업(주)춘천,,2018-11-13
2728,울산,시민지게차서비스,,2018-11-13
2729,울산,혜성하이텍,,2018-11-13
2730,울산,원창산업,,2018-11-13
2731,울산,대양기업,,2018-11-13
2732,울산,태경기업,,2018-11-13
2733,울산,세풍기업,,2018-11-13
2734,울산,대성실업,,2018-11-13
2735,울산,금오산업,,2018-11-13
2736,울산,엠텍,,2018-11-13
2737,울산,(주)영광기업,,2018-11-13
2738,울산,동원기업,,2018-11-13
2739,울산,평강기업,,2018-11-13
2740,울산,주식회사덕양울산제3공장,,2018-11-13
2741,울산,(주)안공기업,,2018-11-13
2742,부천,오스타글로벌통상,,2018-11-13
2743,목포,주택관리공단(주),영암용앙1관리소,2018-11-13
2744,대전청,주택관리공단(주),뉴하우징둔산1관리소,2018-11-13
2745,목포,(주)신원산업공구마트,,2018-11-13
2746,울산,울주군시설관리공단,남부노인복지관,2018-11-13
2747,부천,(유한)소사합동,,2018-11-13
2748,울산,울주군시설관리공단,서부종합사회복지관,2018-11-13
2749,부천,디자인아트,,2018-11-13
2750,서산,주택관리공단(주),주택관리공단(주)서산석림3관리소,2018-11-13
2751,목포,유한회사명보산업,,2018-11-13
2752,강원,한국수력원자력(주)청평양수발전소,,2018-11-13
2753,대전청,주택관리공단(주),주택관리공단(주)대전문화1관리소,2018-11-13
2754,목포,타이어하우스(김용식),,2018-11-13
2755,부천,학운초등학교,,2018-11-13
2756,부천,(주)대한주택관리마송휴먼시아10단지,,2018-11-13
2757,울산,동북화학(주),,2018-11-13
2758,대전청,청림이엔지,,2018-11-13
2759,울산,울주군시설관리공단,장애인복지관,2018-11-13
2760,부천,(주)맨파워코리아(육상화물취급업),씨제이대한통운(주),2018-11-13
2761,울산,울주군시설관리공단,남부종합사회복지관,2018-11-13
2762,목포,효성철물,,2018-11-13
2763,부천,주식회사유천에프비,,2018-11-13
2764,목포,(유)우진산업,,2018-11-13
2765,울산,대신기업,,2018-11-13
